"DISTRITO","UNIDADE","AREA","ANO","MES","ESPECIALIDADE","VALOR"
"Sul","CS ARMAÇÃO",2,2018,7,"Médico",40
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,4,"Médico",215
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,5,"Médico",226
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,6,"Médico",258
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,7,"Médico",267
"Sul","CS CAMPECHE",0,2018,4,"Médico",261
"Sul","CS CAMPECHE",0,2018,5,"Médico",369
"Sul","CS CAMPECHE",0,2018,6,"Médico",411
"Sul","CS CAMPECHE",0,2018,7,"Médico",390
"Sul","CS CAMPECHE",1,2018,4,"Médico",254
"Sul","CS CAMPECHE",1,2018,5,"Médico",328
"Sul","CS CAMPECHE",1,2018,6,"Médico",255
"Sul","CS CAMPECHE",1,2018,7,"Médico",383
"Sul","CS CANTO DA LAGOA",0,2018,4,"Médico",119
"Sul","CS CANTO DA LAGOA",0,2018,5,"Médico",136
"Sul","CS CANTO DA LAGOA",0,2018,6,"Médico",172
"Sul","CS CANTO DA LAGOA",0,2018,7,"Médico",178
"Sul","CS CARIANOS",0,2018,4,"Médico",172
"Sul","CS CARIANOS",0,2018,5,"Médico",203
"Sul","CS CARIANOS",0,2018,6,"Médico",280
"Sul","CS CARIANOS",0,2018,7,"Médico",309
"Sul","CS CARIANOS",1,2018,4,"Médico",201
"Sul","CS CARIANOS",1,2018,5,"Médico",280
"Sul","CS CARIANOS",1,2018,6,"Médico",334
"Sul","CS CARIANOS",1,2018,7,"Médico",429
"Sul","CS CARIANOS",2,2018,4,"Médico",20
"Sul","CS CARIANOS",2,2018,5,"Médico",35
"Sul","CS CARIANOS",2,2018,6,"Médico",34
"Sul","CS CARIANOS",2,2018,7,"Médico",40
"Sul","CS COSTA DA LAGOA",0,2018,4,"Médico",13
"Sul","CS COSTA DA LAGOA",0,2018,5,"Médico",154
"Sul","CS COSTA DA LAGOA",0,2018,6,"Médico",154
"Sul","CS COSTA DA LAGOA",0,2018,7,"Médico",158
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,4,"Médico",140
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,5,"Médico",289
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,6,"Médico",106
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,7,"Médico",271
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"Médico",283
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,5,"Médico",320
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,6,"Médico",263
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,7,"Médico",307
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,4,"Médico",193
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,5,"Médico",212
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,6,"Médico",201
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,7,"Médico",248
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,4,"Médico",187
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"Médico",207
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,6,"Médico",145
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,7,"Médico",247
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,4,"Médico",256
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,5,"Médico",189
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,6,"Médico",394
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,7,"Médico",420
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,4,"Médico",183
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,5,"Médico",290
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,6,"Médico",347
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,7,"Médico",325
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,4,"Médico",175
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,5,"Médico",154
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,6,"Médico",314
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,7,"Médico",320
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,4,"Médico",143
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,5,"Médico",251
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,6,"Médico",289
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,7,"Médico",310
"Sul","CS MORRO DAS PEDRAS",0,2018,4,"Médico",194
"Sul","CS MORRO DAS PEDRAS",0,2018,5,"Médico",269
"Sul","CS MORRO DAS PEDRAS",0,2018,6,"Médico",272
"Sul","CS MORRO DAS PEDRAS",0,2018,7,"Médico",273
"Sul","CS MORRO DAS PEDRAS",1,2018,4,"Médico",223
"Sul","CS MORRO DAS PEDRAS",1,2018,5,"Médico",333
"Sul","CS MORRO DAS PEDRAS",1,2018,6,"Médico",357
"Sul","CS MORRO DAS PEDRAS",1,2018,7,"Médico",314
"Sul","CS PANTANO DO SUL",0,2018,4,"Médico",334
"Sul","CS PANTANO DO SUL",0,2018,5,"Médico",416
"Sul","CS PANTANO DO SUL",0,2018,6,"Médico",340
"Sul","CS PANTANO DO SUL",0,2018,7,"Médico",403
"Sul","CS RIBEIRÃO DA ILHA",0,2018,4,"Médico",167
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"Médico",191
"Sul","CS RIBEIRÃO DA ILHA",0,2018,6,"Médico",222
"Sul","CS RIBEIRÃO DA ILHA",0,2018,7,"Médico",120
"Sul","CS RIO TAVARES",0,2018,4,"Médico",172
"Sul","CS RIO TAVARES",0,2018,5,"Médico",234
"Sul","CS RIO TAVARES",0,2018,6,"Médico",230
"Sul","CS RIO TAVARES",0,2018,7,"Médico",334
"Sul","CS RIO TAVARES",1,2018,4,"Médico",146
"Sul","CS RIO TAVARES",1,2018,5,"Médico",210
"Sul","CS RIO TAVARES",1,2018,6,"Médico",143
"Sul","CS RIO TAVARES",1,2018,7,"Médico",233
"Sul","CS RIO TAVARES",2,2018,4,"Médico",56
"Sul","CS RIO TAVARES",2,2018,5,"Médico",79
"Sul","CS RIO TAVARES",2,2018,6,"Médico",74
"Sul","CS RIO TAVARES",2,2018,7,"Médico",102
"Sul","CS RIO TAVARES",3,2018,4,"Médico",29
"Sul","CS RIO TAVARES",3,2018,5,"Médico",46
"Sul","CS RIO TAVARES",3,2018,6,"Médico",36
"Sul","CS RIO TAVARES",3,2018,7,"Médico",51
"Sul","CS TAPERA",0,2018,4,"Médico",289
"Sul","CS TAPERA",0,2018,5,"Médico",480
"Sul","CS TAPERA",0,2018,6,"Médico",555
"Sul","CS TAPERA",0,2018,7,"Médico",598
"Sul","CS TAPERA",1,2018,4,"Médico",194
"Sul","CS TAPERA",1,2018,5,"Médico",310
"Sul","CS TAPERA",1,2018,6,"Médico",396
"Sul","CS TAPERA",1,2018,7,"Médico",315
"Sul","CS TAPERA",2,2018,4,"Médico",245
"Sul","CS TAPERA",2,2018,5,"Médico",406
"Sul","CS TAPERA",2,2018,6,"Médico",464
"Sul","CS TAPERA",2,2018,7,"Médico",467
"Sul","CS TAPERA",3,2018,4,"Médico",211
"Sul","CS TAPERA",3,2018,5,"Médico",436
"Sul","CS TAPERA",3,2018,6,"Médico",513
"Sul","CS TAPERA",3,2018,7,"Médico",510
"Centro","CS AGRONÔMICA",0,2018,4,"Odontólogo",52
"Centro","CS AGRONÔMICA",0,2018,5,"Odontólogo",64
"Centro","CS AGRONÔMICA",0,2018,6,"Odontólogo",74
"Centro","CS AGRONÔMICA",0,2018,7,"Odontólogo",88
"Centro","CS AGRONÔMICA",1,2018,4,"Odontólogo",35
"Centro","CS AGRONÔMICA",1,2018,5,"Odontólogo",42
"Centro","CS AGRONÔMICA",1,2018,6,"Odontólogo",59
"Centro","CS AGRONÔMICA",1,2018,7,"Odontólogo",61
"Centro","CS AGRONÔMICA",2,2018,4,"Odontólogo",38
"Centro","CS AGRONÔMICA",2,2018,5,"Odontólogo",38
"Centro","CS AGRONÔMICA",2,2018,6,"Odontólogo",58
"Centro","CS AGRONÔMICA",2,2018,7,"Odontólogo",51
"Centro","CS AGRONÔMICA",3,2018,4,"Odontólogo",50
"Centro","CS AGRONÔMICA",3,2018,5,"Odontólogo",46
"Centro","CS AGRONÔMICA",3,2018,6,"Odontólogo",51
"Centro","CS AGRONÔMICA",3,2018,7,"Odontólogo",50
"Centro","CS CENTRO",0,2018,4,"Odontólogo",57
"Centro","CS CENTRO",0,2018,5,"Odontólogo",50
"Centro","CS CENTRO",0,2018,6,"Odontólogo",38
"Centro","CS CENTRO",0,2018,7,"Odontólogo",55
"Centro","CS CENTRO",1,2018,4,"Odontólogo",23
"Centro","CS CENTRO",1,2018,5,"Odontólogo",23
"Centro","CS CENTRO",1,2018,6,"Odontólogo",8
"Centro","CS CENTRO",1,2018,7,"Odontólogo",16
"Centro","CS CENTRO",2,2018,4,"Odontólogo",31
"Centro","CS CENTRO",2,2018,5,"Odontólogo",23
"Centro","CS CENTRO",2,2018,6,"Odontólogo",10
"Centro","CS CENTRO",2,2018,7,"Odontólogo",29
"Centro","CS CÓRREGO GRANDE",0,2018,4,"Odontólogo",26
"Centro","CS CÓRREGO GRANDE",0,2018,5,"Odontólogo",40
"Centro","CS CÓRREGO GRANDE",0,2018,6,"Odontólogo",51
"Centro","CS CÓRREGO GRANDE",0,2018,7,"Odontólogo",17
"Centro","CS CÓRREGO GRANDE",1,2018,4,"Odontólogo",37
"Centro","CS CÓRREGO GRANDE",1,2018,5,"Odontólogo",37
"Centro","CS CÓRREGO GRANDE",1,2018,6,"Odontólogo",39
"Centro","CS CÓRREGO GRANDE",1,2018,7,"Odontólogo",26
"Centro","CS ITACORUBI",0,2018,4,"Odontólogo",18
"Centro","CS ITACORUBI",0,2018,5,"Odontólogo",3
"Centro","CS ITACORUBI",0,2018,6,"Odontólogo",27
"Centro","CS ITACORUBI",0,2018,7,"Odontólogo",34
"Centro","CS ITACORUBI",1,2018,4,"Odontólogo",27
"Centro","CS ITACORUBI",1,2018,5,"Odontólogo",4
"Centro","CS ITACORUBI",1,2018,6,"Odontólogo",45
"Centro","CS ITACORUBI",1,2018,7,"Odontólogo",55
"Centro","CS ITACORUBI",2,2018,4,"Odontólogo",57
"Centro","CS ITACORUBI",2,2018,5,"Odontólogo",13
"Centro","CS ITACORUBI",2,2018,6,"Odontólogo",45
"Centro","CS ITACORUBI",2,2018,7,"Odontólogo",57
"Centro","CS ITACORUBI",3,2018,4,"Odontólogo",12
"Centro","CS ITACORUBI",3,2018,5,"Odontólogo",6
"Centro","CS ITACORUBI",3,2018,6,"Odontólogo",27
"Centro","CS ITACORUBI",3,2018,7,"Odontólogo",26
"Centro","CS JOÃO PAULO",0,2018,4,"Odontólogo",55
"Centro","CS JOÃO PAULO",0,2018,5,"Odontólogo",72
"Centro","CS JOÃO PAULO",0,2018,6,"Odontólogo",40
"Centro","CS JOÃO PAULO",0,2018,7,"Odontólogo",57
"Centro","CS JOÃO PAULO",1,2018,4,"Odontólogo",43
"Centro","CS JOÃO PAULO",1,2018,5,"Odontólogo",21
"Centro","CS JOÃO PAULO",1,2018,6,"Odontólogo",55
"Centro","CS JOÃO PAULO",1,2018,7,"Odontólogo",25
"Centro","CS MONTE SERRAT",0,2018,4,"Odontólogo",38
"Centro","CS MONTE SERRAT",0,2018,5,"Odontólogo",29
"Centro","CS MONTE SERRAT",0,2018,6,"Odontólogo",33
"Centro","CS MONTE SERRAT",0,2018,7,"Odontólogo",33
"Centro","CS MONTE SERRAT",1,2018,4,"Odontólogo",22
"Centro","CS MONTE SERRAT",1,2018,5,"Odontólogo",19
"Centro","CS MONTE SERRAT",1,2018,6,"Odontólogo",27
"Centro","CS MONTE SERRAT",1,2018,7,"Odontólogo",23
"Centro","CS MONTE SERRAT",2,2018,4,"Odontólogo",40
"Centro","CS MONTE SERRAT",2,2018,5,"Odontólogo",38
"Centro","CS MONTE SERRAT",2,2018,6,"Odontólogo",40
"Centro","CS MONTE SERRAT",2,2018,7,"Odontólogo",50
"Centro","CS PANTANAL",0,2018,4,"Odontólogo",5
"Centro","CS PANTANAL",0,2018,5,"Odontólogo",21
"Centro","CS PANTANAL",0,2018,6,"Odontólogo",42
"Centro","CS PANTANAL",0,2018,7,"Odontólogo",47
"Centro","CS PANTANAL",1,2018,4,"Odontólogo",3
"Centro","CS PANTANAL",1,2018,5,"Odontólogo",13
"Centro","CS PANTANAL",1,2018,6,"Odontólogo",61
"Centro","CS PANTANAL",1,2018,7,"Odontólogo",29
"Centro","CS PRAINHA",0,2018,4,"Odontólogo",21
"Centro","CS PRAINHA",0,2018,5,"Odontólogo",31
"Centro","CS PRAINHA",0,2018,6,"Odontólogo",44
"Centro","CS PRAINHA",0,2018,7,"Odontólogo",55
"Centro","CS PRAINHA",1,2018,4,"Odontólogo",22
"Centro","CS PRAINHA",1,2018,5,"Odontólogo",31
"Centro","CS PRAINHA",1,2018,6,"Odontólogo",34
"Centro","CS PRAINHA",1,2018,7,"Odontólogo",46
"Centro","CS PRAINHA",2,2018,4,"Odontólogo",38
"Centro","CS PRAINHA",2,2018,5,"Odontólogo",41
"Centro","CS PRAINHA",2,2018,6,"Odontólogo",57
"Centro","CS PRAINHA",2,2018,7,"Odontólogo",58
"Centro","CS SACO DOS LIMÕES",0,2018,4,"Odontólogo",5
"Centro","CS SACO DOS LIMÕES",0,2018,5,"Odontólogo",5
"Centro","CS SACO DOS LIMÕES",0,2018,6,"Odontólogo",17
"Centro","CS SACO DOS LIMÕES",0,2018,7,"Odontólogo",11
"Centro","CS SACO DOS LIMÕES",1,2018,4,"Odontólogo",12
"Centro","CS SACO DOS LIMÕES",1,2018,5,"Odontólogo",9
"Centro","CS SACO DOS LIMÕES",1,2018,6,"Odontólogo",13
"Centro","CS SACO DOS LIMÕES",1,2018,7,"Odontólogo",12
"Centro","CS SACO DOS LIMÕES",2,2018,4,"Odontólogo",16
"Centro","CS SACO DOS LIMÕES",2,2018,5,"Odontólogo",17
"Centro","CS SACO DOS LIMÕES",2,2018,6,"Odontólogo",27
"Centro","CS SACO DOS LIMÕES",2,2018,7,"Odontólogo",22
"Centro","CS SACO DOS LIMÕES",3,2018,4,"Odontólogo",6
"Centro","CS SACO DOS LIMÕES",3,2018,5,"Odontólogo",2
"Centro","CS SACO DOS LIMÕES",3,2018,6,"Odontólogo",1
"Centro","CS SACO DOS LIMÕES",3,2018,7,"Odontólogo",0
"Centro","CS SACO DOS LIMÕES",4,2018,4,"Odontólogo",2
"Centro","CS SACO DOS LIMÕES",4,2018,5,"Odontólogo",1
"Centro","CS SACO DOS LIMÕES",4,2018,6,"Odontólogo",2
"Centro","CS SACO DOS LIMÕES",4,2018,7,"Odontólogo",1
"Centro","CS SACO DOS LIMÕES",312,2018,4,"Odontólogo",0
"Centro","CS SACO DOS LIMÕES",312,2018,5,"Odontólogo",0
"Centro","CS SACO DOS LIMÕES",312,2018,6,"Odontólogo",0
"Centro","CS SACO DOS LIMÕES",312,2018,7,"Odontólogo",0
"Centro","CS TRINDADE",0,2018,4,"Odontólogo",20
"Centro","CS TRINDADE",0,2018,5,"Odontólogo",31
"Centro","CS TRINDADE",0,2018,6,"Odontólogo",42
"Centro","CS TRINDADE",0,2018,7,"Odontólogo",50
"Centro","CS TRINDADE",1,2018,4,"Odontólogo",30
"Centro","CS TRINDADE",1,2018,5,"Odontólogo",41
"Centro","CS TRINDADE",1,2018,6,"Odontólogo",43
"Centro","CS TRINDADE",1,2018,7,"Odontólogo",54
"Centro","CS TRINDADE",2,2018,4,"Odontólogo",20
"Centro","CS TRINDADE",2,2018,5,"Odontólogo",31
"Centro","CS TRINDADE",2,2018,6,"Odontólogo",38
"Centro","CS TRINDADE",2,2018,7,"Odontólogo",39
"Centro","CS TRINDADE",3,2018,4,"Odontólogo",16
"Centro","CS TRINDADE",3,2018,5,"Odontólogo",29
"Centro","CS TRINDADE",3,2018,6,"Odontólogo",27
"Centro","CS TRINDADE",3,2018,7,"Odontólogo",37
"Centro","CS TRINDADE",4,2018,4,"Odontólogo",24
"Centro","CS TRINDADE",4,2018,5,"Odontólogo",21
"Centro","CS TRINDADE",4,2018,6,"Odontólogo",31
"Centro","CS TRINDADE",4,2018,7,"Odontólogo",32
"Centro","CS TRINDADE",5,2018,4,"Odontólogo",2
"Centro","CS TRINDADE",5,2018,5,"Odontólogo",8
"Centro","CS TRINDADE",5,2018,6,"Odontólogo",9
"Centro","CS TRINDADE",5,2018,7,"Odontólogo",15
"Continente","CS ABRAÃO",0,2018,4,"Odontólogo",33
"Continente","CS ABRAÃO",0,2018,5,"Odontólogo",30
"Continente","CS ABRAÃO",0,2018,6,"Odontólogo",57
"Continente","CS ABRAÃO",0,2018,7,"Odontólogo",35
"Continente","CS ABRAÃO",1,2018,4,"Odontólogo",8
"Continente","CS ABRAÃO",1,2018,5,"Odontólogo",41
"Continente","CS ABRAÃO",1,2018,6,"Odontólogo",25
"Continente","CS ABRAÃO",1,2018,7,"Odontólogo",39
"Continente","CS ABRAÃO",2,2018,4,"Odontólogo",7
"Continente","CS ABRAÃO",2,2018,5,"Odontólogo",19
"Continente","CS ABRAÃO",2,2018,6,"Odontólogo",27
"Continente","CS ABRAÃO",2,2018,7,"Odontólogo",34
"Continente","CS BALNEÁRIO",0,2018,4,"Odontólogo",16
"Continente","CS BALNEÁRIO",0,2018,5,"Odontólogo",28
"Continente","CS BALNEÁRIO",0,2018,6,"Odontólogo",59
"Continente","CS BALNEÁRIO",0,2018,7,"Odontólogo",32
"Continente","CS BALNEÁRIO",1,2018,4,"Odontólogo",13
"Continente","CS BALNEÁRIO",1,2018,5,"Odontólogo",22
"Continente","CS BALNEÁRIO",1,2018,6,"Odontólogo",42
"Continente","CS BALNEÁRIO",1,2018,7,"Odontólogo",69
"Continente","CS CAPOEIRAS",0,2018,4,"Odontólogo",62
"Continente","CS CAPOEIRAS",0,2018,5,"Odontólogo",62
"Continente","CS CAPOEIRAS",0,2018,6,"Odontólogo",39
"Continente","CS CAPOEIRAS",0,2018,7,"Odontólogo",52
"Continente","CS CAPOEIRAS",1,2018,4,"Odontólogo",50
"Continente","CS CAPOEIRAS",1,2018,5,"Odontólogo",55
"Continente","CS CAPOEIRAS",1,2018,6,"Odontólogo",52
"Continente","CS CAPOEIRAS",1,2018,7,"Odontólogo",36
"Continente","CS CAPOEIRAS",2,2018,4,"Odontólogo",39
"Continente","CS CAPOEIRAS",2,2018,5,"Odontólogo",55
"Continente","CS CAPOEIRAS",2,2018,6,"Odontólogo",28
"Continente","CS CAPOEIRAS",2,2018,7,"Odontólogo",41
"Continente","CS COLONINHA",0,2018,4,"Odontólogo",26
"Continente","CS COLONINHA",0,2018,5,"Odontólogo",24
"Continente","CS COLONINHA",0,2018,6,"Odontólogo",70
"Continente","CS COLONINHA",0,2018,7,"Odontólogo",85
"Continente","CS COLONINHA",1,2018,4,"Odontólogo",10
"Continente","CS COLONINHA",1,2018,5,"Odontólogo",33
"Continente","CS COLONINHA",1,2018,6,"Odontólogo",65
"Continente","CS COLONINHA",1,2018,7,"Odontólogo",66
"Continente","CS COLONINHA",2,2018,4,"Odontólogo",37
"Continente","CS COLONINHA",2,2018,5,"Odontólogo",10
"Continente","CS COLONINHA",2,2018,6,"Odontólogo",83
"Continente","CS COLONINHA",2,2018,7,"Odontólogo",81
"Continente","CS COQUEIROS",0,2018,4,"Odontólogo",30
"Continente","CS COQUEIROS",0,2018,5,"Odontólogo",52
"Continente","CS COQUEIROS",0,2018,6,"Odontólogo",60
"Continente","CS COQUEIROS",0,2018,7,"Odontólogo",51
"Continente","CS COQUEIROS",1,2018,4,"Odontólogo",35
"Continente","CS COQUEIROS",1,2018,5,"Odontólogo",54
"Continente","CS COQUEIROS",1,2018,6,"Odontólogo",15
"Continente","CS COQUEIROS",1,2018,7,"Odontólogo",109
"Continente","CS COQUEIROS",2,2018,4,"Odontólogo",75
"Continente","CS COQUEIROS",2,2018,5,"Odontólogo",54
"Continente","CS COQUEIROS",2,2018,6,"Odontólogo",92
"Continente","CS COQUEIROS",2,2018,7,"Odontólogo",95
"Continente","CS ESTREITO",0,2018,4,"Odontólogo",27
"Continente","CS ESTREITO",0,2018,5,"Odontólogo",32
"Continente","CS ESTREITO",0,2018,6,"Odontólogo",56
"Continente","CS ESTREITO",0,2018,7,"Odontólogo",26
"Continente","CS ESTREITO",1,2018,4,"Odontólogo",7
"Continente","CS ESTREITO",1,2018,5,"Odontólogo",24
"Continente","CS ESTREITO",1,2018,6,"Odontólogo",26
"Continente","CS ESTREITO",1,2018,7,"Odontólogo",25
"Continente","CS ESTREITO",2,2018,4,"Odontólogo",17
"Continente","CS ESTREITO",2,2018,5,"Odontólogo",29
"Continente","CS ESTREITO",2,2018,6,"Odontólogo",40
"Continente","CS ESTREITO",2,2018,7,"Odontólogo",46
"Continente","CS ESTREITO",3,2018,4,"Odontólogo",9
"Continente","CS ESTREITO",3,2018,5,"Odontólogo",23
"Continente","CS ESTREITO",3,2018,6,"Odontólogo",27
"Continente","CS ESTREITO",3,2018,7,"Odontólogo",67
"Continente","CS JARDIM ATLÂNTICO",0,2018,4,"Odontólogo",27
"Continente","CS JARDIM ATLÂNTICO",0,2018,5,"Odontólogo",32
"Continente","CS JARDIM ATLÂNTICO",0,2018,6,"Odontólogo",54
"Continente","CS JARDIM ATLÂNTICO",0,2018,7,"Odontólogo",59
"Continente","CS JARDIM ATLÂNTICO",1,2018,4,"Odontólogo",19
"Continente","CS JARDIM ATLÂNTICO",1,2018,5,"Odontólogo",34
"Continente","CS JARDIM ATLÂNTICO",1,2018,6,"Odontólogo",38
"Continente","CS JARDIM ATLÂNTICO",1,2018,7,"Odontólogo",41
"Continente","CS MONTE CRISTO",0,2018,4,"Odontólogo",57
"Continente","CS MONTE CRISTO",0,2018,5,"Odontólogo",44
"Continente","CS MONTE CRISTO",0,2018,6,"Odontólogo",50
"Continente","CS MONTE CRISTO",0,2018,7,"Odontólogo",56
"Continente","CS MONTE CRISTO",1,2018,4,"Odontólogo",48
"Continente","CS MONTE CRISTO",1,2018,5,"Odontólogo",48
"Continente","CS MONTE CRISTO",1,2018,6,"Odontólogo",82
"Continente","CS MONTE CRISTO",1,2018,7,"Odontólogo",80
"Continente","CS MONTE CRISTO",2,2018,4,"Odontólogo",22
"Continente","CS MONTE CRISTO",2,2018,5,"Odontólogo",23
"Continente","CS MONTE CRISTO",2,2018,6,"Odontólogo",29
"Continente","CS MONTE CRISTO",2,2018,7,"Odontólogo",29
"Continente","CS MONTE CRISTO",3,2018,4,"Odontólogo",39
"Continente","CS MONTE CRISTO",3,2018,5,"Odontólogo",44
"Continente","CS MONTE CRISTO",3,2018,6,"Odontólogo",37
"Continente","CS MONTE CRISTO",3,2018,7,"Odontólogo",46
"Continente","CS MONTE CRISTO",4,2018,4,"Odontólogo",45
"Continente","CS MONTE CRISTO",4,2018,5,"Odontólogo",61
"Continente","CS MONTE CRISTO",4,2018,6,"Odontólogo",59
"Continente","CS MONTE CRISTO",4,2018,7,"Odontólogo",77
"Continente","CS MONTE CRISTO",5,2018,4,"Odontólogo",38
"Continente","CS MONTE CRISTO",5,2018,5,"Odontólogo",37
"Continente","CS MONTE CRISTO",5,2018,6,"Odontólogo",29
"Continente","CS MONTE CRISTO",5,2018,7,"Odontólogo",37
"Continente","CS MONTE CRISTO",6,2018,4,"Odontólogo",13
"Continente","CS MONTE CRISTO",6,2018,5,"Odontólogo",12
"Continente","CS MONTE CRISTO",6,2018,6,"Odontólogo",18
"Continente","CS MONTE CRISTO",6,2018,7,"Odontólogo",22
"Continente","CS NOVO CONTINENTE",0,2018,4,"Odontólogo",10
"Continente","CS NOVO CONTINENTE",0,2018,5,"Odontólogo",42
"Continente","CS NOVO CONTINENTE",0,2018,6,"Odontólogo",55
"Continente","CS NOVO CONTINENTE",0,2018,7,"Odontólogo",66
"Continente","CS NOVO CONTINENTE",1,2018,4,"Odontólogo",7
"Continente","CS NOVO CONTINENTE",1,2018,5,"Odontólogo",24
"Continente","CS NOVO CONTINENTE",1,2018,6,"Odontólogo",35
"Continente","CS NOVO CONTINENTE",1,2018,7,"Odontólogo",38
"Continente","CS NOVO CONTINENTE",2,2018,4,"Odontólogo",8
"Continente","CS NOVO CONTINENTE",2,2018,5,"Odontólogo",31
"Continente","CS NOVO CONTINENTE",2,2018,6,"Odontólogo",49
"Continente","CS NOVO CONTINENTE",2,2018,7,"Odontólogo",53
"Continente","CS SAPE",0,2018,4,"Odontólogo",23
"Continente","CS SAPE",0,2018,5,"Odontólogo",38
"Continente","CS SAPE",0,2018,6,"Odontólogo",51
"Continente","CS SAPE",0,2018,7,"Odontólogo",55
"Continente","CS SAPE",1,2018,4,"Odontólogo",19
"Continente","CS SAPE",1,2018,5,"Odontólogo",23
"Continente","CS SAPE",1,2018,6,"Odontólogo",28
"Continente","CS SAPE",1,2018,7,"Odontólogo",46
"Continente","CS VILA APARECIDA",0,2018,4,"Odontólogo",50
"Continente","CS VILA APARECIDA",0,2018,5,"Odontólogo",53
"Continente","CS VILA APARECIDA",0,2018,6,"Odontólogo",22
"Continente","CS VILA APARECIDA",0,2018,7,"Odontólogo",44
"Continente","CS VILA APARECIDA",1,2018,4,"Odontólogo",46
"Continente","CS VILA APARECIDA",1,2018,5,"Odontólogo",55
"Continente","CS VILA APARECIDA",1,2018,6,"Odontólogo",21
"Continente","CS VILA APARECIDA",1,2018,7,"Odontólogo",53
"Norte","CS BARRA DA LAGOA",0,2018,4,"Odontólogo",41
"Norte","CS BARRA DA LAGOA",0,2018,5,"Odontólogo",6
"Norte","CS BARRA DA LAGOA",0,2018,6,"Odontólogo",79
"Norte","CS BARRA DA LAGOA",0,2018,7,"Odontólogo",77
"Norte","CS BARRA DA LAGOA",1,2018,4,"Odontólogo",43
"Norte","CS BARRA DA LAGOA",1,2018,5,"Odontólogo",15
"Norte","CS BARRA DA LAGOA",1,2018,6,"Odontólogo",87
"Norte","CS BARRA DA LAGOA",1,2018,7,"Odontólogo",56
"Norte","CS BARRA DA LAGOA",2,2018,4,"Odontólogo",12
"Norte","CS BARRA DA LAGOA",2,2018,5,"Odontólogo",1
"Norte","CS BARRA DA LAGOA",2,2018,6,"Odontólogo",24
"Norte","CS BARRA DA LAGOA",2,2018,7,"Odontólogo",18
"Norte","CS CACHOEIRA BOM JESUS",0,2018,4,"Odontólogo",32
"Norte","CS CACHOEIRA BOM JESUS",0,2018,5,"Odontólogo",57
"Norte","CS CACHOEIRA BOM JESUS",0,2018,6,"Odontólogo",87
"Norte","CS CACHOEIRA BOM JESUS",0,2018,7,"Odontólogo",72
"Norte","CS CACHOEIRA BOM JESUS",1,2018,4,"Odontólogo",24
"Norte","CS CACHOEIRA BOM JESUS",1,2018,5,"Odontólogo",53
"Norte","CS CACHOEIRA BOM JESUS",1,2018,6,"Odontólogo",65
"Norte","CS CACHOEIRA BOM JESUS",1,2018,7,"Odontólogo",51
"Norte","CS CANASVIEIRAS",0,2018,4,"Odontólogo",21
"Norte","CS CANASVIEIRAS",0,2018,5,"Odontólogo",21
"Norte","CS CANASVIEIRAS",0,2018,6,"Odontólogo",31
"Norte","CS CANASVIEIRAS",0,2018,7,"Odontólogo",36
"Norte","CS CANASVIEIRAS",1,2018,4,"Odontólogo",28
"Norte","CS CANASVIEIRAS",1,2018,5,"Odontólogo",30
"Norte","CS CANASVIEIRAS",1,2018,6,"Odontólogo",34
"Norte","CS CANASVIEIRAS",1,2018,7,"Odontólogo",55
