"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR","ESPECIALIDADE"
"Sul","CS CARIANOS","272","2018 Q2","DIU",0,"Médico"
"Sul","CS CAMPECHE","280","2018 Q2","DIU",2,"Médico"
"Sul","CS CAMPECHE","281","2018 Q2","DIU",2,"Médico"
"Sul","CS RIO TAVARES","290","2018 Q2","DIU",0,"Médico"
"Sul","CS RIO TAVARES","291","2018 Q2","DIU",1,"Médico"
"Sul","CS RIO TAVARES","292","2018 Q2","DIU",0,"Médico"
"Sul","CS RIO TAVARES","293","2018 Q2","DIU",0,"Médico"
"Continente","CS SAPE","30","2018 Q2","DIU",1,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2018 Q2","DIU",0,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2018 Q2","DIU",0,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2018 Q2","DIU",0,"Médico"
"Continente","CS SAPE","31","2018 Q2","DIU",0,"Médico"
"Centro","CS SACO DOS LIMÕES","310","2018 Q2","DIU",3,"Médico"
"Centro","CS SACO DOS LIMÕES","311","2018 Q2","DIU",4,"Médico"
"Centro","CS SACO DOS LIMÕES","312","2018 Q2","DIU",6,"Médico"
"Centro","CS SACO DOS LIMÕES","313","2018 Q2","DIU",1,"Médico"
"Centro","CS SACO DOS LIMÕES","314","2018 Q2","DIU",0,"Médico"
"Centro","CS JOÃO PAULO","320","2018 Q2","DIU",2,"Médico"
"Centro","CS JOÃO PAULO","321","2018 Q2","DIU",4,"Médico"
"Centro","CS SACO GRANDE","330","2018 Q2","DIU",1,"Médico"
"Centro","CS SACO GRANDE","331","2018 Q2","DIU",4,"Médico"
"Centro","CS SACO GRANDE","332","2018 Q2","DIU",2,"Médico"
"Centro","CS SACO GRANDE","333","2018 Q2","DIU",1,"Médico"
"Centro","CS SACO GRANDE","334","2018 Q2","DIU",1,"Médico"
"Centro","CS SACO GRANDE","335","2018 Q2","DIU",0,"Médico"
"Norte","CS VARGEM PEQUENA","340","2018 Q2","DIU",0,"Médico"
"Norte","CS RATONES","350","2018 Q2","DIU",0,"Médico"
"Norte","CS RATONES","351","2018 Q2","DIU",0,"Médico"
"Norte","CS SANTO ANTONIO LISBOA","360","2018 Q2","DIU",0,"Médico"
"Norte","CS SANTO ANTONIO LISBOA","361","2018 Q2","DIU",0,"Médico"
"Norte","CS PONTA DAS CANAS","370","2018 Q2","DIU",0,"Médico"
"Norte","CS PONTA DAS CANAS","371","2018 Q2","DIU",0,"Médico"
"Norte","CS CANASVIEIRAS","380","2018 Q2","DIU",0,"Médico"
"Norte","CS CANASVIEIRAS","381","2018 Q2","DIU",0,"Médico"
"Norte","CS CANASVIEIRAS","382","2018 Q2","DIU",0,"Médico"
"Norte","CS CANASVIEIRAS","383","2018 Q2","DIU",0,"Médico"
"Norte","CS CANASVIEIRAS","384","2018 Q2","DIU",1,"Médico"
"Norte","CS JURERE","390","2018 Q2","DIU",0,"Médico"
"Continente","CS MONTE CRISTO","40","2018 Q2","DIU",3,"Médico"
"Norte","CS CACHOEIRA BOM JESUS","400","2018 Q2","DIU",0,"Médico"
"Norte","CS CACHOEIRA BOM JESUS","401","2018 Q2","DIU",0,"Médico"
"Continente","CS MONTE CRISTO","41","2018 Q2","DIU",2,"Médico"
"Norte","CS VARGEM GRANDE","410","2018 Q2","DIU",0,"Médico"
"Continente","CS MONTE CRISTO","42","2018 Q2","DIU",0,"Médico"
"Norte","CS RIO VERMELHO","420","2018 Q2","DIU",0,"Médico"
"Norte","CS RIO VERMELHO","421","2018 Q2","DIU",0,"Médico"
"Norte","CS RIO VERMELHO","422","2018 Q2","DIU",2,"Médico"
"Norte","CS RIO VERMELHO","423","2018 Q2","DIU",1,"Médico"
"Norte","CS RIO VERMELHO","424","2018 Q2","DIU",3,"Médico"
"Continente","CS MONTE CRISTO","43","2018 Q2","DIU",7,"Médico"
"Norte","CS INGLESES","431","2018 Q2","DIU",0,"Médico"
"Norte","CS INGLESES","432","2018 Q2","DIU",1,"Médico"
"Norte","CS INGLESES","433","2018 Q2","DIU",2,"Médico"
"Norte","CS INGLESES","434","2018 Q2","DIU",0,"Médico"
"Norte","CS INGLESES","435","2018 Q2","DIU",0,"Médico"
"Norte","CS INGLESES","436","2018 Q2","DIU",3,"Médico"
"Norte","CS INGLESES","437","2018 Q2","DIU",1,"Médico"
"Norte","CS INGLESES","438","2018 Q2","DIU",1,"Médico"
"Continente","CS MONTE CRISTO","44","2018 Q2","DIU",3,"Médico"
"Norte","CS BARRA DA LAGOA","440","2018 Q2","DIU",1,"Médico"
"Norte","CS BARRA DA LAGOA","441","2018 Q2","DIU",1,"Médico"
"Norte","CS BARRA DA LAGOA","442","2018 Q2","DIU",0,"Médico"
"Continente","CS MONTE CRISTO","45","2018 Q2","DIU",2,"Médico"
"Sul","CS CANTO DA LAGOA","450","2018 Q2","DIU",0,"Médico"
"Continente","CS MONTE CRISTO","46","2018 Q2","DIU",0,"Médico"
"Sul","CS COSTA DA LAGOA","460","2018 Q2","DIU",0,"Médico"
"Sul","CS LAGOA DA CONCEIÇÃO","470","2018 Q2","DIU",1,"Médico"
"Sul","CS LAGOA DA CONCEIÇÃO","471","2018 Q2","DIU",2,"Médico"
"Sul","CS LAGOA DA CONCEIÇÃO","472","2018 Q2","DIU",4,"Médico"
"Continente","CS ABRAÃO","570","2018 Q2","DIU",0,"Médico"
"Continente","CS ABRAÃO","571","2018 Q2","DIU",0,"Médico"
"Continente","CS ABRAÃO","572","2018 Q2","DIU",0,"Médico"
"Continente","CS CAPOEIRAS","60","2018 Q2","DIU",0,"Médico"
"Continente","CS COQUEIROS","600","2018 Q2","DIU",0,"Médico"
"Continente","CS COQUEIROS","601","2018 Q2","DIU",0,"Médico"
"Continente","CS COQUEIROS","602","2018 Q2","DIU",0,"Médico"
"Continente","CS CAPOEIRAS","61","2018 Q2","DIU",0,"Médico"
"Continente","CS CAPOEIRAS","62","2018 Q2","DIU",1,"Médico"
"Centro","CS AGRONÔMICA","690","2018 Q2","DIU",0,"Médico"
"Centro","CS AGRONÔMICA","691","2018 Q2","DIU",3,"Médico"
"Centro","CS AGRONÔMICA","692","2018 Q2","DIU",1,"Médico"
"Centro","CS AGRONÔMICA","693","2018 Q2","DIU",3,"Médico"
"Continente","CS COLONINHA","70","2018 Q2","DIU",0,"Médico"
"Continente","CS COLONINHA","71","2018 Q2","DIU",1,"Médico"
"Continente","CS COLONINHA","72","2018 Q2","DIU",9,"Médico"
"Sul","CS FAZENDA DO RIO TAVARES","780","2018 Q2","DIU",0,"Médico"
"Sul","CS FAZENDA DO RIO TAVARES","781","2018 Q2","DIU",2,"Médico"
"Continente","CS ESTREITO","80","2018 Q2","DIU",0,"Médico"
"Continente","CS ESTREITO","81","2018 Q2","DIU",4,"Médico"
"Continente","CS ESTREITO","82","2018 Q2","DIU",2,"Médico"
"Continente","CS ESTREITO","83","2018 Q2","DIU",1,"Médico"
"Centro","CS TRINDADE","850","2018 Q2","DIU",3,"Médico"
"Centro","CS TRINDADE","851","2018 Q2","DIU",3,"Médico"
"Centro","CS TRINDADE","852","2018 Q2","DIU",1,"Médico"
"Centro","CS TRINDADE","853","2018 Q2","DIU",1,"Médico"
"Centro","CS TRINDADE","854","2018 Q2","DIU",2,"Médico"
"Continente","CS VILA APARECIDA","90","2018 Q2","DIU",0,"Médico"
"Continente","CS VILA APARECIDA","91","2018 Q2","DIU",0,"Médico"
"Centro","CS CENTRO","950","2018 Q2","DIU",0,"Médico"
"Centro","CS CENTRO","951","2018 Q2","DIU",1,"Médico"
"Centro","CS CENTRO","952","2018 Q2","DIU",0,"Médico"
"Norte","CS SANTINHO","980","2018 Q2","DIU",9,"Médico"
"Norte","CS SANTINHO","981","2018 Q2","DIU",8,"Médico"
"Continente","CS JARDIM ATLÂNTICO","10","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS NOVO CONTINENTE","100","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Continente","CS NOVO CONTINENTE","101","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS NOVO CONTINENTE","102","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS JARDIM ATLÂNTICO","11","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Centro","CS MONTE SERRAT","120","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Centro","CS MONTE SERRAT","121","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS MONTE SERRAT","122","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Centro","CS PRAINHA","130","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Centro","CS PRAINHA","131","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS PRAINHA","132","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Centro","CS PANTANAL","160","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Centro","CS PANTANAL","161","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS CÓRREGO GRANDE","170","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Centro","CS CÓRREGO GRANDE","171","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS ITACORUBI","190","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS ITACORUBI","191","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Centro","CS ITACORUBI","192","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Centro","CS ITACORUBI","193","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Continente","CS BALNEÁRIO","20","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS CAIEIRA BARRA DO SUL","200","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS BALNEÁRIO","21","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Sul","CS ALTO RIBEIRÃO","210","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Sul","CS RIBEIRÃO DA ILHA","220","2018 Q2","RETIRADA_CERUME",6,"Médico"
"Sul","CS PANTANO DO SUL","230","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Sul","CS ARMAÇÃO","240","2018 Q2","RETIRADA_CERUME",5,"Médico"
"Sul","CS ARMAÇÃO","241","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Sul","CS ARMAÇÃO","242","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS MORRO DAS PEDRAS","250","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS MORRO DAS PEDRAS","251","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS TAPERA","260","2018 Q2","RETIRADA_CERUME",5,"Médico"
"Sul","CS TAPERA","261","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Sul","CS TAPERA","262","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS TAPERA","263","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Sul","CS CARIANOS","270","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Sul","CS CARIANOS","271","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Sul","CS CARIANOS","272","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS CAMPECHE","280","2018 Q2","RETIRADA_CERUME",8,"Médico"
"Sul","CS CAMPECHE","281","2018 Q2","RETIRADA_CERUME",6,"Médico"
"Sul","CS RIO TAVARES","290","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS RIO TAVARES","291","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS RIO TAVARES","292","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS RIO TAVARES","293","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS SAPE","30","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Continente","CS SAPE","31","2018 Q2","RETIRADA_CERUME",8,"Médico"
"Centro","CS SACO DOS LIMÕES","310","2018 Q2","RETIRADA_CERUME",5,"Médico"
"Centro","CS SACO DOS LIMÕES","311","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Centro","CS SACO DOS LIMÕES","312","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Centro","CS SACO DOS LIMÕES","313","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS SACO DOS LIMÕES","314","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Centro","CS JOÃO PAULO","320","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Centro","CS JOÃO PAULO","321","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS SACO GRANDE","330","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS SACO GRANDE","331","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Centro","CS SACO GRANDE","332","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS SACO GRANDE","333","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Centro","CS SACO GRANDE","334","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Centro","CS SACO GRANDE","335","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS VARGEM PEQUENA","340","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS RATONES","350","2018 Q2","RETIRADA_CERUME",5,"Médico"
"Norte","CS RATONES","351","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS SANTO ANTONIO LISBOA","360","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS SANTO ANTONIO LISBOA","361","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Norte","CS PONTA DAS CANAS","370","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS PONTA DAS CANAS","371","2018 Q2","RETIRADA_CERUME",5,"Médico"
"Norte","CS CANASVIEIRAS","380","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Norte","CS CANASVIEIRAS","381","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Norte","CS CANASVIEIRAS","382","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Norte","CS CANASVIEIRAS","383","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS CANASVIEIRAS","384","2018 Q2","RETIRADA_CERUME",5,"Médico"
"Norte","CS JURERE","390","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS MONTE CRISTO","40","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS CACHOEIRA BOM JESUS","400","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Norte","CS CACHOEIRA BOM JESUS","401","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Continente","CS MONTE CRISTO","41","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS VARGEM GRANDE","410","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Continente","CS MONTE CRISTO","42","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS RIO VERMELHO","420","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS RIO VERMELHO","421","2018 Q2","RETIRADA_CERUME",10,"Médico"
"Norte","CS RIO VERMELHO","422","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Norte","CS RIO VERMELHO","423","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Norte","CS RIO VERMELHO","424","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Continente","CS MONTE CRISTO","43","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Norte","CS INGLESES","431","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS INGLESES","432","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS INGLESES","433","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Norte","CS INGLESES","434","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS INGLESES","435","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS INGLESES","436","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Norte","CS INGLESES","437","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS INGLESES","438","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS MONTE CRISTO","44","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Norte","CS BARRA DA LAGOA","440","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Norte","CS BARRA DA LAGOA","441","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Norte","CS BARRA DA LAGOA","442","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS MONTE CRISTO","45","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS CANTO DA LAGOA","450","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS MONTE CRISTO","46","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS COSTA DA LAGOA","460","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS LAGOA DA CONCEIÇÃO","470","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Sul","CS LAGOA DA CONCEIÇÃO","471","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Sul","CS LAGOA DA CONCEIÇÃO","472","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Continente","CS ABRAÃO","570","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS ABRAÃO","571","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Continente","CS ABRAÃO","572","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Continente","CS CAPOEIRAS","60","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS COQUEIROS","600","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Continente","CS COQUEIROS","601","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Continente","CS COQUEIROS","602","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Continente","CS CAPOEIRAS","61","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS CAPOEIRAS","62","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS AGRONÔMICA","690","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Centro","CS AGRONÔMICA","691","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS AGRONÔMICA","692","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Centro","CS AGRONÔMICA","693","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Continente","CS COLONINHA","70","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Continente","CS COLONINHA","71","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Continente","CS COLONINHA","72","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Sul","CS FAZENDA DO RIO TAVARES","780","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Sul","CS FAZENDA DO RIO TAVARES","781","2018 Q2","RETIRADA_CERUME",1,"Médico"
"Continente","CS ESTREITO","80","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS ESTREITO","81","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS ESTREITO","82","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS ESTREITO","83","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS TRINDADE","850","2018 Q2","RETIRADA_CERUME",4,"Médico"
"Centro","CS TRINDADE","851","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS TRINDADE","852","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS TRINDADE","853","2018 Q2","RETIRADA_CERUME",6,"Médico"
"Centro","CS TRINDADE","854","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Continente","CS VILA APARECIDA","90","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Continente","CS VILA APARECIDA","91","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS CENTRO","950","2018 Q2","RETIRADA_CERUME",2,"Médico"
"Centro","CS CENTRO","951","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Centro","CS CENTRO","952","2018 Q2","RETIRADA_CERUME",3,"Médico"
"Norte","CS SANTINHO","980","2018 Q2","RETIRADA_CERUME",0,"Médico"
"Norte","CS SANTINHO","981","2018 Q2","RETIRADA_CERUME",5,"Médico"
"Continente","CS JARDIM ATLÂNTICO","10","2018 Q2","SUTURA",0,"Médico"
"Continente","CS NOVO CONTINENTE","100","2018 Q2","SUTURA",0,"Médico"
"Continente","CS NOVO CONTINENTE","101","2018 Q2","SUTURA",0,"Médico"
"Continente","CS NOVO CONTINENTE","102","2018 Q2","SUTURA",0,"Médico"
"Continente","CS JARDIM ATLÂNTICO","11","2018 Q2","SUTURA",1,"Médico"
"Centro","CS MONTE SERRAT","120","2018 Q2","SUTURA",0,"Médico"
"Centro","CS MONTE SERRAT","121","2018 Q2","SUTURA",0,"Médico"
"Centro","CS MONTE SERRAT","122","2018 Q2","SUTURA",1,"Médico"
"Centro","CS PRAINHA","130","2018 Q2","SUTURA",0,"Médico"
"Centro","CS PRAINHA","131","2018 Q2","SUTURA",1,"Médico"
"Centro","CS PRAINHA","132","2018 Q2","SUTURA",0,"Médico"
"Centro","CS PANTANAL","160","2018 Q2","SUTURA",2,"Médico"
"Centro","CS PANTANAL","161","2018 Q2","SUTURA",0,"Médico"
"Centro","CS CÓRREGO GRANDE","170","2018 Q2","SUTURA",2,"Médico"
"Centro","CS CÓRREGO GRANDE","171","2018 Q2","SUTURA",0,"Médico"
"Centro","CS ITACORUBI","190","2018 Q2","SUTURA",0,"Médico"
"Centro","CS ITACORUBI","191","2018 Q2","SUTURA",0,"Médico"
"Centro","CS ITACORUBI","192","2018 Q2","SUTURA",0,"Médico"
"Centro","CS ITACORUBI","193","2018 Q2","SUTURA",0,"Médico"
"Continente","CS BALNEÁRIO","20","2018 Q2","SUTURA",0,"Médico"
"Sul","CS CAIEIRA BARRA DO SUL","200","2018 Q2","SUTURA",0,"Médico"
"Continente","CS BALNEÁRIO","21","2018 Q2","SUTURA",0,"Médico"
"Sul","CS ALTO RIBEIRÃO","210","2018 Q2","SUTURA",0,"Médico"
"Sul","CS RIBEIRÃO DA ILHA","220","2018 Q2","SUTURA",1,"Médico"
"Sul","CS PANTANO DO SUL","230","2018 Q2","SUTURA",0,"Médico"
"Sul","CS ARMAÇÃO","240","2018 Q2","SUTURA",0,"Médico"
"Sul","CS ARMAÇÃO","241","2018 Q2","SUTURA",0,"Médico"
"Sul","CS ARMAÇÃO","242","2018 Q2","SUTURA",0,"Médico"
"Sul","CS MORRO DAS PEDRAS","250","2018 Q2","SUTURA",0,"Médico"
"Sul","CS MORRO DAS PEDRAS","251","2018 Q2","SUTURA",0,"Médico"
"Sul","CS TAPERA","260","2018 Q2","SUTURA",0,"Médico"
"Sul","CS TAPERA","261","2018 Q2","SUTURA",0,"Médico"
"Sul","CS TAPERA","262","2018 Q2","SUTURA",1,"Médico"
"Sul","CS TAPERA","263","2018 Q2","SUTURA",1,"Médico"
"Sul","CS CARIANOS","270","2018 Q2","SUTURA",0,"Médico"
"Sul","CS CARIANOS","271","2018 Q2","SUTURA",3,"Médico"
"Sul","CS CARIANOS","272","2018 Q2","SUTURA",1,"Médico"
"Sul","CS CAMPECHE","280","2018 Q2","SUTURA",4,"Médico"
"Sul","CS CAMPECHE","281","2018 Q2","SUTURA",1,"Médico"
"Sul","CS RIO TAVARES","290","2018 Q2","SUTURA",0,"Médico"
"Sul","CS RIO TAVARES","291","2018 Q2","SUTURA",0,"Médico"
"Sul","CS RIO TAVARES","292","2018 Q2","SUTURA",0,"Médico"
"Sul","CS RIO TAVARES","293","2018 Q2","SUTURA",0,"Médico"
"Continente","CS SAPE","30","2018 Q2","SUTURA",0,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2018 Q2","SUTURA",2,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2018 Q2","SUTURA",0,"Médico"
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2018 Q2","SUTURA",0,"Médico"
"Continente","CS SAPE","31","2018 Q2","SUTURA",0,"Médico"
"Centro","CS SACO DOS LIMÕES","310","2018 Q2","SUTURA",0,"Médico"
"Centro","CS SACO DOS LIMÕES","311","2018 Q2","SUTURA",0,"Médico"
"Centro","CS SACO DOS LIMÕES","312","2018 Q2","SUTURA",0,"Médico"
"Centro","CS SACO DOS LIMÕES","313","2018 Q2","SUTURA",0,"Médico"
"Centro","CS SACO DOS LIMÕES","314","2018 Q2","SUTURA",0,"Médico"
"Centro","CS JOÃO PAULO","320","2018 Q2","SUTURA",2,"Médico"
"Centro","CS JOÃO PAULO","321","2018 Q2","SUTURA",3,"Médico"
"Centro","CS SACO GRANDE","330","2018 Q2","SUTURA",5,"Médico"
"Centro","CS SACO GRANDE","331","2018 Q2","SUTURA",1,"Médico"
"Centro","CS SACO GRANDE","332","2018 Q2","SUTURA",0,"Médico"
"Centro","CS SACO GRANDE","333","2018 Q2","SUTURA",2,"Médico"
"Centro","CS SACO GRANDE","334","2018 Q2","SUTURA",1,"Médico"
"Centro","CS SACO GRANDE","335","2018 Q2","SUTURA",0,"Médico"
"Norte","CS VARGEM PEQUENA","340","2018 Q2","SUTURA",0,"Médico"
"Norte","CS RATONES","350","2018 Q2","SUTURA",0,"Médico"
"Norte","CS RATONES","351","2018 Q2","SUTURA",0,"Médico"
"Norte","CS SANTO ANTONIO LISBOA","360","2018 Q2","SUTURA",3,"Médico"
"Norte","CS SANTO ANTONIO LISBOA","361","2018 Q2","SUTURA",0,"Médico"
"Norte","CS PONTA DAS CANAS","370","2018 Q2","SUTURA",0,"Médico"
"Norte","CS PONTA DAS CANAS","371","2018 Q2","SUTURA",0,"Médico"
"Norte","CS CANASVIEIRAS","380","2018 Q2","SUTURA",2,"Médico"
"Norte","CS CANASVIEIRAS","381","2018 Q2","SUTURA",0,"Médico"
"Norte","CS CANASVIEIRAS","382","2018 Q2","SUTURA",0,"Médico"
"Norte","CS CANASVIEIRAS","383","2018 Q2","SUTURA",0,"Médico"
"Norte","CS CANASVIEIRAS","384","2018 Q2","SUTURA",0,"Médico"
"Norte","CS JURERE","390","2018 Q2","SUTURA",0,"Médico"
"Continente","CS MONTE CRISTO","40","2018 Q2","SUTURA",0,"Médico"
"Norte","CS CACHOEIRA BOM JESUS","400","2018 Q2","SUTURA",0,"Médico"
"Norte","CS CACHOEIRA BOM JESUS","401","2018 Q2","SUTURA",0,"Médico"
"Continente","CS MONTE CRISTO","41","2018 Q2","SUTURA",4,"Médico"
"Norte","CS VARGEM GRANDE","410","2018 Q2","SUTURA",0,"Médico"
"Continente","CS MONTE CRISTO","42","2018 Q2","SUTURA",0,"Médico"
"Norte","CS RIO VERMELHO","420","2018 Q2","SUTURA",1,"Médico"
"Norte","CS RIO VERMELHO","421","2018 Q2","SUTURA",0,"Médico"
"Norte","CS RIO VERMELHO","422","2018 Q2","SUTURA",0,"Médico"
"Norte","CS RIO VERMELHO","423","2018 Q2","SUTURA",0,"Médico"
"Norte","CS RIO VERMELHO","424","2018 Q2","SUTURA",0,"Médico"
"Continente","CS MONTE CRISTO","43","2018 Q2","SUTURA",1,"Médico"
"Norte","CS INGLESES","431","2018 Q2","SUTURA",0,"Médico"
"Norte","CS INGLESES","432","2018 Q2","SUTURA",1,"Médico"
"Norte","CS INGLESES","433","2018 Q2","SUTURA",1,"Médico"
"Norte","CS INGLESES","434","2018 Q2","SUTURA",0,"Médico"
